File_ID	File_Name	Data_Category	Data_Type	Project_ID	Case_ID	Sample_ID	Sample_Type
ecea1ff6-3055-4f72-8115-66c110a198ef	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-VS-AA62-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-VS-AA62	TCGA-VS-AA62-01A	Primary Tumor
7dc4fae3-a235-433f-834f-961b3a50df8c	jhu-usc.edu_CESC.HumanMethylation450.15.lvl-3.TCGA-WL-A834-01A-11D-A357-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-WL-A834	TCGA-WL-A834-01A	Primary Tumor
a3eaaef0-b394-4fc8-a5be-7222fcb17eab	jhu-usc.edu_CESC.HumanMethylation450.16.lvl-3.TCGA-XS-A8TJ-01A-11D-A36K-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-XS-A8TJ	TCGA-XS-A8TJ-01A	Primary Tumor
61282956-1044-4bcf-9445-3b0b9a24350f	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-ZJ-A8QO-01A-11D-A37Q-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-A8QO	TCGA-ZJ-A8QO-01A	Primary Tumor
02986da1-e8f0-42ab-a454-7b84d49f4779	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-ZJ-A8QQ-01A-11D-A37Q-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-A8QQ	TCGA-ZJ-A8QQ-01A	Primary Tumor
caa56c71-7238-4f2a-86e5-7b7cd4cbb046	jhu-usc.edu_CESC.HumanMethylation450.17.lvl-3.TCGA-ZJ-A8QR-01A-11D-A37Q-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-A8QR	TCGA-ZJ-A8QR-01A	Primary Tumor
da4542d3-f13b-4c79-b37a-083dfd15a3ea	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAX4-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAX4	TCGA-ZJ-AAX4-01A	Primary Tumor
c7f26de5-e8f2-4223-8c88-519406081e9c	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAX8-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAX8	TCGA-ZJ-AAX8-01A	Primary Tumor
cd2d04f1-2828-4c6d-94c2-d7b25d79fed3	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXA-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXA	TCGA-ZJ-AAXA-01A	Primary Tumor
cd6fb515-13f0-497b-8bd1-d44df2da3d9b	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXB-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXB	TCGA-ZJ-AAXB-01A	Primary Tumor
ea93b09f-2f35-4965-8825-62caf0639a10	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXD-01A-21D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXD	TCGA-ZJ-AAXD-01A	Primary Tumor
552270a3-b06d-4345-beb8-6b608b714570	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXF-01A-31D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXF	TCGA-ZJ-AAXF-01A	Primary Tumor
a36f09dc-593c-4d75-b78a-dfc0fe157271	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXI-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXI	TCGA-ZJ-AAXI-01A	Primary Tumor
d8c44767-9152-43c9-8d69-3cb0e2d2b739	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXJ-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXJ	TCGA-ZJ-AAXJ-01A	Primary Tumor
ece271e6-878c-4f4f-8604-3152425817a9	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXN-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXN	TCGA-ZJ-AAXN-01A	Primary Tumor
065c36a5-b824-4d81-ac8a-98abe7c2dc54	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXT-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXT	TCGA-ZJ-AAXT-01A	Primary Tumor
d291abf5-08db-4108-94d0-17a5b7250fe3	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AAXU-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AAXU	TCGA-ZJ-AAXU-01A	Primary Tumor
2d74560b-61c6-4535-a48c-69103098c824	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AB0H-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AB0H	TCGA-ZJ-AB0H-01A	Primary Tumor
f7474bff-18e0-42a7-a553-622cb767f4db	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZJ-AB0I-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZJ-AB0I	TCGA-ZJ-AB0I-01A	Primary Tumor
70da2d69-9cda-4f11-99b2-4c4d4d8e1db6	jhu-usc.edu_CESC.HumanMethylation450.19.lvl-3.TCGA-ZX-AA5X-01A-11D-A42P-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CESC	TCGA-ZX-AA5X	TCGA-ZX-AA5X-01A	Primary Tumor
f0c564be-cb1c-41d6-a641-8f34d20b5b62	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-3X-AAV9-01A-72D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-3X-AAV9	TCGA-3X-AAV9-01A	Primary Tumor
53faf0e6-cc69-4aa4-83fa-f31440b6130e	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-3X-AAVA-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-3X-AAVA	TCGA-3X-AAVA-01A	Primary Tumor
87a9baf4-6eb2-4e12-869e-e9e45b4b9ef3	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-3X-AAVB-01A-31D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-3X-AAVB	TCGA-3X-AAVB-01A	Primary Tumor
fe3af80c-316a-426c-bc30-5be8e77c1d86	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-3X-AAVC-01A-21D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-3X-AAVC	TCGA-3X-AAVC-01A	Primary Tumor
a3af6d71-f87f-4467-afc0-2a1e580d6170	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-3X-AAVE-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-3X-AAVE	TCGA-3X-AAVE-01A	Primary Tumor
0f02605f-3a91-48d8-8fe7-a14061ac0d5f	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-4G-AAZO-01A-12D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-4G-AAZO	TCGA-4G-AAZO-01A	Primary Tumor
a6f4108a-b06e-41bf-9c5d-111bdabead30	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-4G-AAZT-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-4G-AAZT	TCGA-4G-AAZT-01A	Primary Tumor
1fc33384-b209-459f-8ad9-a95ae601a99b	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2G-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2G	TCGA-W5-AA2G-01A	Primary Tumor
5763eac3-011e-4409-8044-ccc8e62d552c	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2H-01A-31D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2H	TCGA-W5-AA2H-01A	Primary Tumor
78f2720b-e6cf-4473-b5bf-23fd72e54771	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2I-01A-32D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2I	TCGA-W5-AA2I-01A	Primary Tumor
77dd33d4-b399-43d0-9ac8-b4798c481294	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2I-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2I	TCGA-W5-AA2I-11A	Solid Tissue Normal
bb8db31e-d4a8-48db-9f20-c39a9e24de92	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2O-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2O	TCGA-W5-AA2O-01A	Primary Tumor
ee511be2-af21-40f9-849b-6f8d6f0d6963	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2Q-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2Q	TCGA-W5-AA2Q-01A	Primary Tumor
e9e02165-1a49-4664-b24a-0b0dade1f46a	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2Q-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2Q	TCGA-W5-AA2Q-11A	Solid Tissue Normal
b873c59d-33ca-4f3d-80bb-a0b80b20c492	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2R-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2R	TCGA-W5-AA2R-01A	Primary Tumor
12566664-1960-4942-b09e-b64f6aa94326	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2R-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2R	TCGA-W5-AA2R-11A	Solid Tissue Normal
d562388d-a532-45f0-8389-b82160cb9678	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2T-01A-12D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2T	TCGA-W5-AA2T-01A	Primary Tumor
5e754fbc-86d7-446f-ab7a-c709cca97fbe	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2U-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2U	TCGA-W5-AA2U-01A	Primary Tumor
672a4f4a-ffd1-40f3-bb62-3e5e4a333ab0	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2U-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2U	TCGA-W5-AA2U-11A	Solid Tissue Normal
05d8aac6-d53a-485b-9d06-674501e96274	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2W-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2W	TCGA-W5-AA2W-01A	Primary Tumor
dc0f5865-59c7-4b02-a509-247b79d19780	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2X-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2X	TCGA-W5-AA2X-01A	Primary Tumor
252f28d3-5369-4823-a3fc-1cf5d5497412	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2X-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2X	TCGA-W5-AA2X-11A	Solid Tissue Normal
29085db4-1c0b-4be4-8b07-1236e9b11b30	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA2Z-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA2Z	TCGA-W5-AA2Z-01A	Primary Tumor
048f43d3-6ace-476d-ac45-9e010618f455	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA30-01A-31D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA30	TCGA-W5-AA30-01A	Primary Tumor
a573e1bf-9e8b-4cb9-b6c9-107869cae006	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA30-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA30	TCGA-W5-AA30-11A	Solid Tissue Normal
f9b11b82-d02f-4787-a752-2a6d2fdbcab1	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA31-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA31	TCGA-W5-AA31-01A	Primary Tumor
00ff6010-65c6-4738-8b92-31e5f34b88d1	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA31-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA31	TCGA-W5-AA31-11A	Solid Tissue Normal
aee34f9c-04f4-4ebf-9a18-a2ed128f4b70	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA33-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA33	TCGA-W5-AA33-01A	Primary Tumor
1fcfec9c-02ab-458f-86e2-b136e6fc5404	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA34-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA34	TCGA-W5-AA34-01A	Primary Tumor
db238c0e-6441-425c-bd8c-387671b69aaf	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA34-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA34	TCGA-W5-AA34-11A	Solid Tissue Normal
8c977e5c-a9a8-4abb-b9f8-61f74dddbb16	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA36-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA36	TCGA-W5-AA36-01A	Primary Tumor
3381034c-4d79-4794-96c0-6ecb4c54faf3	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA38-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA38	TCGA-W5-AA38-01A	Primary Tumor
f5d08bc5-ccfd-460d-8b6f-8d25c0e0e283	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA39-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W5-AA39	TCGA-W5-AA39-01A	Primary Tumor
0127a379-edf8-4cd7-bb0a-071c684b909f	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W6-AA0S-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-W6-AA0S	TCGA-W6-AA0S-01A	Primary Tumor
7cdf5031-275a-4dee-be56-ea02d0cbd7b1	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-WD-A7RX-01A-12D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-WD-A7RX	TCGA-WD-A7RX-01A	Primary Tumor
b7a4b28b-e4f7-4fef-93d9-9257db8ec44d	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-YR-A95A-01A-12D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-YR-A95A	TCGA-YR-A95A-01A	Primary Tumor
3791fbfe-b83e-465c-8679-47e8e3536658	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZD-A8I3-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZD-A8I3	TCGA-ZD-A8I3-01A	Primary Tumor
9e76b112-9c90-4310-9e0b-643519d1b8c8	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y1-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y1	TCGA-ZH-A8Y1-01A	Primary Tumor
ccb4d969-6a8d-4746-b144-c93c0207a672	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y2-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y2	TCGA-ZH-A8Y2-01A	Primary Tumor
c1af4672-a646-4cda-b2df-1e9ecf445829	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y4-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y4	TCGA-ZH-A8Y4-01A	Primary Tumor
69eab6af-4410-4fef-afd0-82085edc5f55	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y5-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y5	TCGA-ZH-A8Y5-01A	Primary Tumor
4adb5a58-551b-41a1-89ce-21c5360bb2f5	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y6-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y6	TCGA-ZH-A8Y6-01A	Primary Tumor
b373b2f0-462f-410d-b572-2ee7a2d43606	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZH-A8Y8-01A-51D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZH-A8Y8	TCGA-ZH-A8Y8-01A	Primary Tumor
126ad3e0-440f-4cc6-9d41-907dbe7bf976	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZU-A8S4-01A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZU-A8S4	TCGA-ZU-A8S4-01A	Primary Tumor
32166933-9f96-4ddb-b57a-2c684ceb43f1	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-ZU-A8S4-11A-11D-A418-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-CHOL	TCGA-ZU-A8S4	TCGA-ZU-A8S4-11A	Solid Tissue Normal
b1101867-88af-4cfc-b0f6-8bd9bd01b74d	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-3L-AA1B-01A-11D-A36Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-3L-AA1B	TCGA-3L-AA1B-01A	Primary Tumor
8a2574a0-7b1b-48eb-adec-7aadd7500ce3	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-4N-A93T-01A-11D-A36Y-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-4N-A93T	TCGA-4N-A93T-01A	Primary Tumor
94028c5a-03ec-4f46-a7f8-131f8af3b898	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-4T-AA8H-01A-11D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-4T-AA8H	TCGA-4T-AA8H-01A	Primary Tumor
bb9c89b4-dae4-4b49-8d6d-04e8eab83f60	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AAT4-01A-11D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-5M-AAT4	TCGA-5M-AAT4-01A	Primary Tumor
aa2184b4-cf51-480a-a75c-6c6272088e0b	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AAT5-01A-21D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-5M-AAT5	TCGA-5M-AAT5-01A	Primary Tumor
726f77f3-15f2-48f0-b613-46427d93439b	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AAT6-01A-11D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-5M-AAT6	TCGA-5M-AAT6-01A	Primary Tumor
126dff0c-6172-406a-b00c-34801c297548	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AATA-01A-31D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-5M-AATA	TCGA-5M-AATA-01A	Primary Tumor
f0e6cf7b-f4b5-4cdb-ac72-4d4615e6d1de	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AATE-01A-11D-A40X-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-5M-AATE	TCGA-5M-AATE-01A	Primary Tumor
cdd5e1a9-1ce8-4361-9fca-61ccb7098b25	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2670-01A-02D-0820-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2670	TCGA-A6-2670-01A	Primary Tumor
eedcbfc5-34d7-4b81-a300-fb7883d90d11	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-01A-01D-1407-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2671	TCGA-A6-2671-01A	Primary Tumor
60af085c-c12c-43a1-b8fb-97b13b706d07	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-11A-01D-1551-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2671	TCGA-A6-2671-11A	Solid Tissue Normal
134d0078-973b-406b-b220-3d43c478fd02	jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-A6-2672-01A-01D-0825-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01A	Primary Tumor
c9c36be3-ba5b-4c7a-805f-0ae8160f940d	jhu-usc.edu_COAD.HumanMethylation450.10.lvl-3.TCGA-A6-2672-01B-03D-2299-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01B	Primary Tumor
8fe1c0d4-b9eb-49ba-8bb2-f415acbc9426	jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-A6-2672-11A-01D-1551-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-11A	Solid Tissue Normal
175eba19-4634-4d3f-94d0-ee00f3554707	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2674-01A-02D-0820-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2674	TCGA-A6-2674-01A	Primary Tumor
4f34dde2-eaa7-4c88-8d99-7b4b67e7eb72	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2674-11A-01D-1551-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2674	TCGA-A6-2674-11A	Solid Tissue Normal
977cae09-dd23-4783-87b6-3c7d3136ce11	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-2675-01A-02D-1721-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2675	TCGA-A6-2675-01A	Primary Tumor
35befadf-0e72-4a20-b3c9-12dff43404c8	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-2675-11A-01D-1721-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2675	TCGA-A6-2675-11A	Solid Tissue Normal
763d5cd2-1c68-440c-979d-e726d0a969da	jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-A6-2676-01A-01D-0825-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2676	TCGA-A6-2676-01A	Primary Tumor
ba32ea9e-ce29-4b00-8b82-f59066d66c1a	jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-A6-2676-11A-01D-1551-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2676	TCGA-A6-2676-11A	Solid Tissue Normal
9be1b53d-9c2a-4d7c-b46c-addef87fe3fe	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2677-01A-01D-0820-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2677	TCGA-A6-2677-01A	Primary Tumor
fea847f9-69a9-4fd2-88a0-bf12ffe11275	jhu-usc.edu_COAD.HumanMethylation450.11.lvl-3.TCGA-A6-2677-01A-01D-A27A-05.gdc_hg38.txt	DNA Methylation	Methylation Beta Value	TCGA-COAD	TCGA-A6-2677	TCGA-A6-2677-01A	Primary Tumor
